id,key,value,type
11697148,reviewed,no,tiger
11697148,zip_left,15129,tiger
11697148,name_base,Gould,tiger
11697148,name_type,Dr,tiger
11697148,zip_right,15129,tiger
11697418,highway,residential,unspecified
11697418,lanes,2,unspecified
11697418,maxspeed,25 mph,unspecified
11697418,name,Rosecrest Drive,unspecified
11697418,cfcc,A41,tiger
11697418,name_base,Rosecrest,tiger
11697418,name_type,Dr,tiger
11697418,zip_left,15229,tiger
11697418,zip_right,15229,tiger
11697598,name,Coal Alley,unspecified
11697598,highway,service,unspecified
11697598,service,alley,unspecified
11697598,cfcc,A41,tiger
11697598,reviewed,no,tiger
11697598,name_base,Coal,tiger
11697598,name_type,Aly,tiger
11697735,name,Frank Alley,unspecified
11697735,highway,service,unspecified
11697735,service,alley,unspecified
11697735,cfcc,A41,tiger
11697735,reviewed,no,tiger
11697735,name_base,Frank,tiger
11697735,name_type,Aly,tiger
11698026,name,Settlers Ridge Road,unspecified
11698026,highway,residential,unspecified
11698026,cfcc,A41,tiger
11698026,reviewed,no,tiger
11698026,zip_left,15238,tiger
11698026,name_base,Settlers Ridge,tiger
11698026,name_type,Rd,tiger
11698026,zip_right,15238,tiger
11698201,name,Glenmore Drive,unspecified
11698201,highway,residential,unspecified
11698201,cfcc,A41,tiger
11698201,reviewed,no,tiger
11698201,zip_left,15108,tiger
11698201,name_base,Glenmore,tiger
11698201,name_type,Dr,tiger
11698201,zip_right,15108,tiger
11698390,name,Plummer Street,unspecified
11698390,highway,residential,unspecified
11698390,cfcc,A41,tiger
11698390,reviewed,no,tiger
11698390,zip_left,15221,tiger
11698390,name_base,Plummer,tiger
11698390,name_type,St,tiger
11698390,zip_right,15221,tiger
11698559,name,Superior Avenue,unspecified
11698559,lanes,2,unspecified
11698559,highway,tertiary,unspecified
11698559,cfcc,A41,tiger
11698559,zip_left,15212,tiger
11698559,name_base,Superior,tiger
11698559,name_type,Ave,tiger
11698559,zip_right,15212,tiger
11698738,name,Bell Avenue,unspecified
11698738,highway,residential,unspecified
11698738,cfcc,A41,tiger
11698738,reviewed,no,tiger
11698738,zip_left,15205,tiger
11698738,name_base,Bell,tiger
11698738,name_type,Ave,tiger
11698738,zip_right,15205,tiger
11698938,name,Vantine Street,unspecified
11698938,highway,residential,unspecified
11698938,cfcc,A41,tiger
11698938,reviewed,no,tiger
11698938,zip_left,15221,tiger
11698938,name_base,Vantine,tiger
11698938,name_type,St,tiger
11698938,zip_right,15221,tiger
11699142,name,Winchester Drive,unspecified
11699142,lanes,2,unspecified
11699142,highway,residential,unspecified
11699142,cfcc,A41,tiger
11699142,zip_left,15101,tiger
11699142,name_base,Winchester,tiger
11699142,name_type,Dr,tiger
11699142,zip_right,15101,tiger
11699347,name,Oak Leaf Lane,unspecified
11699347,highway,residential,unspecified
11699347,cfcc,A41,tiger
11699347,reviewed,no,tiger
11699347,name_base,Oak Leaf,tiger
11699347,name_type,Ln,tiger
11699544,name,Sandhurst Drive,unspecified
11699544,highway,residential,unspecified
11699544,cfcc,A41,tiger
11699544,reviewed,no,tiger
11699544,zip_left,15108,tiger
11699544,name_base,Sandhurst,tiger
11699544,name_type,Dr,tiger
11699544,zip_right,15108,tiger
11699747,name,Lee Drive,unspecified
11699747,highway,residential,unspecified
11699747,cfcc,A41,tiger
11699747,reviewed,no,tiger
11699747,name_base,Lee,tiger
11699747,name_type,Dr,tiger
11699923,name,Morewood Avenue,unspecified
11699923,highway,residential,unspecified
11699923,cfcc,A41,tiger
11699923,reviewed,no,tiger
11699923,zip_left,15717,tiger
11699923,name_base,Morewood,tiger
11699923,name_type,Ave,tiger
11699923,zip_right,15717,tiger
11700171,name,Spruce Alley,unspecified
11700171,highway,service,unspecified
11700171,service,alley,unspecified
11700171,cfcc,A41,tiger
11700171,name_base,Spruce,tiger
11700171,name_type,Aly,tiger
11700312,name,East Ingomar Terrace,unspecified
11700312,highway,residential,unspecified
11700312,cfcc,A41,tiger
11700312,reviewed,no,tiger
11700312,zip_left,15237,tiger
11700312,name_base,Ingomar,tiger
11700312,name_type,Ter,tiger
11700312,zip_right,15237,tiger
11700312,name_direction_prefix,E,tiger
11700472,name,Vare Street,unspecified
11700472,highway,residential,unspecified
11700472,cfcc,A41,tiger
11700472,reviewed,no,tiger
11700472,zip_left,15205,tiger
11700472,name_base,Vare,tiger
11700472,name_type,St,tiger
11700472,zip_right,15205,tiger
11700472,zip_left_1,15205,tiger
11700683,name,Pine Street,unspecified
11700683,highway,residential,unspecified
11700683,cfcc,A41,tiger
11700683,reviewed,no,tiger
11700683,zip_left,15020,tiger
11700683,name_base,Pine,tiger
11700683,name_type,St,tiger
11700826,name,Treece Road,unspecified
11700826,name_1,T323,unspecified
11700826,highway,residential,unspecified
11700826,cfcc,A41,tiger
11700826,reviewed,no,tiger
11700826,zip_left,15725,tiger
11700826,name_base,Treece,tiger
11700826,name_type,Rd,tiger
11700826,zip_right,15725,tiger
11700826,name_base_1,T323,tiger
11700977,name,Mc Ninch Way,unspecified
11700977,highway,service,unspecified
11700977,cfcc,A41,tiger
11700977,reviewed,no,tiger
11700977,zip_left,15224,tiger
11700977,name_base,Mc Ninch,tiger
11700977,name_type,Way,tiger
11700977,zip_right,15224,tiger
11701215,name,Comstock Way,unspecified
11701215,highway,residential,unspecified
11701215,cfcc,A41,tiger
11701215,tlid,51630063,tiger
11701215,source,tiger_import_dch_v0.7_20071109,tiger
11701215,reviewed,no,tiger
11701215,name_base,Comstock,tiger
11701215,name_type,Way,tiger
11701215,separated,no,tiger
11701408,name,Monastery Place,unspecified
11701408,highway,residential,unspecified
11701408,cfcc,A41,tiger
11701408,reviewed,no,tiger
11701408,name_base,Monastery,tiger
11701408,name_type,Ave,tiger
11701660,name,West Munroe Street,unspecified
11701660,highway,residential,unspecified
11701660,cfcc,A41,tiger
11701660,reviewed,no,tiger
11701660,zip_left,15102,tiger
11701660,name_base,Munroe,tiger
11701660,name_type,St,tiger
11701660,zip_right,15102,tiger
11701660,name_direction_prefix,W,tiger
11701828,name,Beech Street,unspecified
11701828,highway,residential,unspecified
11701828,cfcc,A41,tiger
11701828,reviewed,no,tiger
11701828,zip_left,15122,tiger
11701828,name_base,Beech,tiger
11701828,name_type,St,tiger
11701828,zip_right,15122,tiger
11701937,name,Gregg Street,unspecified
11701937,highway,residential,unspecified
11701937,cfcc,A41,tiger
11701937,reviewed,no,tiger
11701937,zip_left,15106,tiger
11701937,name_base,Gregg,tiger
11701937,name_type,St,tiger
11701937,zip_right,15106,tiger
11702332,bicycle,designated,unspecified
11702332,cycleway,shared_lane,unspecified
11702332,highway,tertiary,unspecified
11702332,lcn,yes,unspecified
11702332,name,Friendship Avenue,unspecified
11702332,cycleway,bing,source
11702525,name,Holden Street,unspecified
11702525,highway,residential,unspecified
11702525,cfcc,A41,tiger
11702525,reviewed,no,tiger
11702525,zip_left,15232,tiger
11702525,name_base,Holden,tiger
11702525,name_type,St,tiger
11702525,zip_right,15232,tiger
11702767,name,Gordon Hill Drive,unspecified
11702767,highway,residential,unspecified
11702767,cfcc,A41,tiger
11702767,reviewed,no,tiger
11702767,zip_left,15084,tiger
11702767,name_base,Gordon Hill,tiger
11702767,name_type,Dr,tiger
11702767,zip_right,15084,tiger
11702946,name,Darlene Lane,unspecified
11702946,highway,residential,unspecified
11702946,cfcc,A41,tiger
11702946,reviewed,no,tiger
11702946,zip_left,15725,tiger
11702946,name_base,Darlene,tiger
11702946,name_type,Ln,tiger
11703171,name,Highwood Street,unspecified
11703171,highway,residential,unspecified
11703171,cfcc,A41,tiger
11703171,reviewed,no,tiger
11703171,zip_left,15212,tiger
11703171,name_base,Highwood,tiger
11703171,name_type,St,tiger
11703171,zip_right,15212,tiger
11703348,name,Alley A,unspecified
11703348,highway,service,unspecified
11703348,service,alley,unspecified
11703348,cfcc,A41,tiger
11703348,tlid,51716361,tiger
11703348,source,tiger_import_dch_v0.7_20071109,tiger
11703348,reviewed,no,tiger
11703348,name_base,Alley A,tiger
11703348,separated,no,tiger
11703528,name,Victoria Place,unspecified
11703528,highway,residential,unspecified
11703528,cfcc,A41,tiger
11703528,reviewed,no,tiger
11703528,zip_left,15044,tiger
11703528,name_base,Victoria,tiger
11703528,name_type,Pl,tiger
11703528,zip_right,15044,tiger
11703675,name,Boyd Street,unspecified
11703675,highway,residential,unspecified
11703675,cfcc,A41,tiger
11703675,reviewed,no,tiger
11703675,zip_left,15132,tiger
11703675,name_base,Boyd,tiger
11703675,name_type,St,tiger
11703675,zip_right,15132,tiger
11703822,name,Main Street,unspecified
11703822,highway,residential,unspecified
11703822,cfcc,A41,tiger
11703822,reviewed,no,tiger
11703822,zip_left,15057,tiger
11703822,name_base,Main,tiger
11703822,name_type,St,tiger
11703822,zip_right,15057,tiger
11703822,zip_left_1,15057,tiger
11703822,zip_right_1,15057,tiger
11703950,name,Chalrock Way,unspecified
11703950,highway,service,unspecified
11703950,cfcc,A41,tiger
11703950,tlid,51636799:51636687:51636689:51636802,tiger
11703950,source,tiger_import_dch_v0.7_20071109,tiger
11703950,reviewed,no,tiger
11703950,name_base,Chalrock,tiger
11703950,name_type,Way,tiger
11703950,separated,no,tiger
11705401,name,Forest Drive,unspecified
11705401,highway,residential,unspecified
11705401,cfcc,A41,tiger
11705401,reviewed,no,tiger
11705401,zip_left,15220,tiger
11705401,name_base,Forest,tiger
11705401,name_type,Dr,tiger
11705401,zip_right,15220,tiger
11705553,name,Stevens Lane,unspecified
11705553,highway,residential,unspecified
11705553,cfcc,A41,tiger
11705553,reviewed,no,tiger
11705553,name_base,Stevens,tiger
11705553,name_type,Ln,tiger
11705740,name,South Ridge Road,unspecified
11705740,name_1,T362,unspecified
11705740,highway,residential,unspecified
11705740,cfcc,A41,tiger
11705740,reviewed,no,tiger
11705740,zip_left,15774,tiger
11705740,name_base,Ridge,tiger
11705740,name_type,Rd,tiger
11705740,zip_right,15774,tiger
11705740,name_base_1,T362,tiger
11705740,name_direction_prefix,S,tiger
11706097,name,Sherman Avenue,unspecified
11706097,highway,residential,unspecified
11706097,cfcc,A41,tiger
11706097,reviewed,no,tiger
11706097,zip_left,15120,tiger
11706097,name_base,Sherman,tiger
11706097,name_type,Ave,tiger
11706097,zip_right,15120,tiger
11706366,name,Waddell Avenue,unspecified
11706366,highway,residential,unspecified
11706366,cfcc,A41,tiger
11706366,reviewed,no,tiger
11706366,zip_left,15025,tiger
11706366,name_base,Waddell,tiger
11706366,name_type,Ave,tiger
11706366,zip_right,15025,tiger
11706514,name,Charcot Street,unspecified
11706514,highway,residential,unspecified
11706514,cfcc,A41,tiger
11706514,reviewed,no,tiger
11706514,zip_left,15210,tiger
11706514,name_base,Charcot,tiger
11706514,name_type,St,tiger
11706514,zip_right,15210,tiger
11706700,name,Gray Street,unspecified
11706700,highway,residential,unspecified
11706700,cfcc,A41,tiger
11706700,reviewed,no,tiger
11706700,zip_left,15133,tiger
11706700,name_base,Gray,tiger
11706700,name_type,St,tiger
11706926,name,1st Street,unspecified
11706926,highway,residential,unspecified
11706926,cfcc,A41,tiger
11706926,reviewed,no,tiger
11706926,name_base,1st,tiger
11706926,name_type,St,tiger
11707067,name,Fleming Park Road,unspecified
11707067,highway,residential,unspecified
11707067,cfcc,A41,tiger
11707067,reviewed,no,tiger
11707067,name_base,Fleming Park,tiger
11707067,name_type,Rd,tiger
11707228,name,Edgewood Drive,unspecified
11707228,highway,residential,unspecified
11707228,cfcc,A41,tiger
11707228,name_base,Edgewood,tiger
11707228,name_type,Dr,tiger
11707416,name,Heather Place,unspecified
11707416,highway,residential,unspecified
11707416,cfcc,A41,tiger
11707416,zip_left,15237,tiger
11707416,name_base,Heather,tiger
11707416,name_type,Pl,tiger
11707416,zip_right,15237,tiger
11707627,name,Writt Way,unspecified
11707627,highway,service,unspecified
11707627,service,alley,unspecified
11707627,cfcc,A41,tiger
11707627,reviewed,no,tiger
11707627,name_base,Writt,tiger
11707627,name_type,Way,tiger
11707780,name,Bailey Way,unspecified
11707780,highway,residential,unspecified
11707780,cfcc,A41,tiger
11707780,reviewed,no,tiger
11707780,zip_left,15025,tiger
11707780,name_base,Bailey,tiger
11707780,name_type,Way,tiger
11707780,zip_right,15025,tiger
11708025,name,Madison Street,unspecified
11708025,highway,residential,unspecified
11708025,cfcc,A41,tiger
11708025,reviewed,no,tiger
11708025,name_base,Madison,tiger
11708025,name_type,St,tiger
11708226,name,Breed Street,unspecified
11708226,highway,residential,unspecified
11708226,cfcc,A41,tiger
11708226,reviewed,no,tiger
11708226,zip_left,15203,tiger
11708226,name_base,Breed,tiger
11708226,name_type,St,tiger
11708226,zip_right,15203,tiger
11708513,name,Stag Drive,unspecified
11708513,highway,residential,unspecified
11708513,cfcc,A41,tiger
11708513,reviewed,no,tiger
11708513,zip_left,15044,tiger
11708513,name_base,Stag,tiger
11708513,name_type,Dr,tiger
11708513,zip_right,15044,tiger
11708682,name,Duncan Station Road,unspecified
11708682,highway,residential,unspecified
11708682,cfcc,A41,tiger
11708682,reviewed,no,tiger
11708682,zip_left,15135,tiger
11708682,name_base,Duncan Station,tiger
11708682,name_type,Rd,tiger
11708682,zip_right,15135,tiger
11708833,name,Bon Air Avenue,unspecified
11708833,highway,residential,unspecified
11708833,cfcc,A41,tiger
11708833,reviewed,no,tiger
11708833,zip_left,15210,tiger
11708833,name_base,Bon Air,tiger
11708833,name_type,Ave,tiger
11708833,zip_right,15210,tiger
11708833,zip_left_1,15210,tiger
11708833,zip_left_2,15210,tiger
11709000,name,Summit Drive,unspecified
11709000,highway,residential,unspecified
11709000,cfcc,A41,tiger
11709000,reviewed,no,tiger
11709000,zip_left,15147,tiger
11709000,name_base,Summit,tiger
11709000,name_type,Dr,tiger
11709000,zip_right,15147,tiger
11709073,name,Snee Drive,unspecified
11709073,highway,residential,unspecified
11709073,cfcc,A41,tiger
11709073,reviewed,no,tiger
11709073,zip_left,15025,tiger
11709073,name_base,Snee,tiger
11709073,name_type,Dr,tiger
11709073,zip_right,15025,tiger
11709194,name,Orchard Avenue,unspecified
11709194,lanes,2,unspecified
11709194,highway,residential,unspecified
11709194,cfcc,A41,tiger
11709194,zip_left,15202,tiger
11709194,name_base,Orchard,tiger
11709194,name_type,Ave,tiger
11709194,zip_right,15202,tiger
11709354,name,Miller Alley,unspecified
11709354,highway,service,unspecified
11709354,service,alley,unspecified
11709354,cfcc,A41,tiger
11709354,reviewed,no,tiger
11709354,zip_left,15106,tiger
11709354,name_base,Miller,tiger
11709354,name_type,Aly,tiger
11709354,zip_right,15106,tiger
11709586,name,Miller Drive,unspecified
11709586,highway,residential,unspecified
11709586,cfcc,A41,tiger
11709586,reviewed,no,tiger
11709586,zip_left,15717,tiger
11709586,name_base,Miller,tiger
11709586,name_type,Dr,tiger
11709586,zip_right,15717,tiger
11709798,name,Lincoln Hall Road,unspecified
11709798,highway,residential,unspecified
11709798,cfcc,A41,tiger
11709798,reviewed,no,tiger
11709798,zip_left,15037,tiger
11709798,name_base,Lincoln Hall,tiger
11709798,name_type,Rd,tiger
11709984,name,Short Street,unspecified
11709984,highway,residential,unspecified
11709984,cfcc,A41,tiger
11709984,reviewed,no,tiger
11709984,zip_left,15025,tiger
11709984,name_base,Short,tiger
11709984,name_type,St,tiger
11709984,zip_right,15025,tiger
11710103,highway,tertiary,unspecified
11710103,name,Castle Shannon Boulevard,unspecified
11710103,old_ref_legislative,02235,unspecified
11710103,cfcc,A41,tiger
11710103,name_base,Castle Shannon,tiger
11710103,name_type,Blvd,tiger
11710103,reviewed,no,tiger
11710103,zip_left,15234,tiger
11710103,zip_right,15234,tiger
11710319,name,Coulter Road,unspecified
11710319,highway,residential,unspecified
11710319,cfcc,A41,tiger
11710319,reviewed,no,tiger
11710319,zip_left,15131,tiger
11710319,name_base,Coulter,tiger
11710319,name_type,Rd,tiger
11710319,zip_right,15131,tiger
11710536,name,South Way,unspecified
11710536,highway,service,unspecified
11710536,cfcc,A41,tiger
11710536,tlid,51637547:51637541:51682431,tiger
11710536,source,tiger_import_dch_v0.7_20071109,tiger
11710536,reviewed,no,tiger
11710536,name_base,South,tiger
11710536,name_type,Way,tiger
11710536,separated,no,tiger
